Console,Title,Release_Date,ESRB,Publisher,Developer,Genre,UPC,PC_ID,Summary,URL
nintendo-3ds,Guide Louvre,2013-01-01,Unkown,Indieszero,Nintendo,Other,045496524609,36746,"Experience the Louvre without even leaving home with an official guide in 3D!

Explore one of the greatest museums in the world without ever leaving your home! Get up close and personal with each work of art through official photos, videos, and audio interviews with museum curators. Discover the Louvres collection on a guided tour of specific masterpieces, or customize your own virtual walking tour through the museum.

In addition, certain masterpieces are viewable from different angles with special 3D photos and videos. Going to Paris? Enrich your visit to the Louvre museum and carry your Nintendo 3DS Guide: Louvre with you for official in-depth commentary as you walk each wing. With all this and more supplemented by updates through the SpotPass feature, youll always have an up-to-date audio and visual guide to the worlds most legendary art collection!",https://www.pricecharting.com/game/nintendo-3ds/guide-louvre
nintendo-3ds,Hakuoki: Memories of the Shinsengumi,2013-09-24,Unkown,Aksys,Unkown,Visual Novel,893610001761,34861,Unkown,https://www.pricecharting.com/game/nintendo-3ds/hakuoki-memories-of-the-shinsengumi
nintendo-3ds,Happy Feet Two,2011-11-08,Everyone,Warner Bros,Unkown,Action & Adventure,883929172962,32104,Unkown,https://www.pricecharting.com/game/nintendo-3ds/happy-feet-two
nintendo-3ds,Harvest Moon 3D: A New Beginning,2012-11-06,Everyone,Natsume,Unkown,Other,719593140078,33306,Unkown,https://www.pricecharting.com/game/nintendo-3ds/harvest-moon-3d-a-new-beginning
nintendo-3ds,Harvest Moon 3D: The Lost Valley,2014-11-04,Rating Pending,Natsume,Unkown,RPG,719593140108,35266,Unkown,https://www.pricecharting.com/game/nintendo-3ds/harvest-moon-3d-the-lost-valley
nintendo-3ds,Harvest Moon: Skytree Village,2016-11-08,Everyone,Natsume,Unkown,Simulation,719593140122,37101,Unkown,https://www.pricecharting.com/game/nintendo-3ds/harvest-moon-skytree-village
nintendo-3ds,Harvest Moon: Skytree Village Limited Edition,2016-11-08,Everyone,Natsume,Unkown,Action & Adventure,Unkown,37930,Unkown,https://www.pricecharting.com/game/nintendo-3ds/harvest-moon-skytree-village-limited-edition
nintendo-3ds,Harvest Moon: The Tale Of Two Towns,2011-11-01,Everyone,Natsume,Marvelous Interactive,RPG,719593140054,32164,Unkown,https://www.pricecharting.com/game/nintendo-3ds/harvest-moon-the-tale-of-two-towns
nintendo-3ds,Hatsune Miku: Project Mirai DX,2015-05-26,Everyone 10+,Sega,Sega,Music,010086611175,35956,Unkown,https://www.pricecharting.com/game/nintendo-3ds/hatsune-miku-project-mirai-dx
nintendo-3ds,Heavy Fire: The Chosen Few,2011-12-19,Teen,Mastiff,Unkown,Action & Adventure,859292000492,32111,Unkown,https://www.pricecharting.com/game/nintendo-3ds/heavy-fire-the-chosen-few
nintendo-3ds,Hello Kitty and Sanrio Friends 3D Racing,2014-11-11,Everyone,Majesco,Unkown,Racing,096427018490,35319,Unkown,https://www.pricecharting.com/game/nintendo-3ds/hello-kitty-and-sanrio-friends-3d-racing
nintendo-3ds,Hello Kitty Picnic,2012-10-31,Everyone,Majesco,Unkown,Action & Adventure,096427017905,33235,Unkown,https://www.pricecharting.com/game/nintendo-3ds/hello-kitty-picnic
nintendo-3ds,Heroes of Ruin,2012-07-17,Teen,Square Enix,Unkown,Action & Adventure,662248911069,32927,Unkown,https://www.pricecharting.com/game/nintendo-3ds/heroes-of-ruin
nintendo-3ds,Hey Pikmin,2017-07-28,Everyone 10+,Nintendo,Arzest,Puzzle,045496744564,38066,"A simple 2-D platformer that has been heavily criticized for boring game design, and not representing the essence of Pikmin very well.",https://www.pricecharting.com/game/nintendo-3ds/hey-pikmin
nintendo-3ds,Hometown Story,2013-10-01,Unkown,Natsume,Unkown,Simulation,719593140092,35570,Unkown,https://www.pricecharting.com/game/nintendo-3ds/hometown-story
nintendo-3ds,Horses 3D,2012-03-27,Everyone,Ubisoft,Unkown,Simulation,008888166917,32669,Unkown,https://www.pricecharting.com/game/nintendo-3ds/horses-3d
nintendo-3ds,Hot Wheels: World's Best Driver,2013-09-17,Everyone,Mattel,Unkown,Racing,883929361151,34281,Unkown,https://www.pricecharting.com/game/nintendo-3ds/hot-wheels-world's-best-driver
nintendo-3ds,Hotel Transylvania,2012-09-25,Unkown,Unkown,Unkown,Action & Adventure,834656086503,35221,Unkown,https://www.pricecharting.com/game/nintendo-3ds/hotel-transylvania
nintendo-3ds,How to Train Your Dragon 2,2014-06-10,Rating Pending,Activision,Unkown,Action & Adventure,815403010422,34933,Unkown,https://www.pricecharting.com/game/nintendo-3ds/how-to-train-your-dragon-2
nintendo-3ds,Hyrule Warriors Legends,2016-03-25,Teen,Nintendo,Unkown,Action & Adventure,045496743642,36500,Unkown,https://www.pricecharting.com/game/nintendo-3ds/hyrule-warriors-legends
nintendo-3ds,Ice Age: Continental Drift Arctic Games,2012-07-10,Everyone,Activision,Unkown,Action & Adventure,047875769304,32908,Unkown,https://www.pricecharting.com/game/nintendo-3ds/ice-age-continental-drift-arctic-games
nintendo-3ds,Imagine Babyz 3D,2012-10-09,Everyone,Ubisoft,Unkown,Action & Adventure,008888166894,33213,Unkown,https://www.pricecharting.com/game/nintendo-3ds/imagine-babyz-3d
nintendo-3ds,Imagine Fashion Designer,2011-10-11,Everyone,Ubisoft,Unkown,Simulation,008888167051,32279,Unkown,https://www.pricecharting.com/game/nintendo-3ds/imagine-fashion-designer
nintendo-3ds,Imagine Fashion Life,2012-10-23,Everyone,Ubisoft,Unkown,Action & Adventure,008888166900,33214,Unkown,https://www.pricecharting.com/game/nintendo-3ds/imagine-fashion-life
nintendo-3ds,Jake Hunter: Ghost of the Dusk,2018-09-28,Teen,Aksys,Arc System Works,Visual Novel,853736006521,51991,Unkown,https://www.pricecharting.com/game/nintendo-3ds/jake-hunter-ghost-of-the-dusk
nintendo-3ds,James Noir's Hollywood Crimes,2011-11-01,Teen,Ubisoft,Unkown,Puzzle,008888166726,32171,Unkown,https://www.pricecharting.com/game/nintendo-3ds/james-noir's-hollywood-crimes
nintendo-3ds,Jaws: Ultimate Predator,2011-12-01,Mature,Majesco,Unkown,Action & Adventure,096427017455,32365,Unkown,https://www.pricecharting.com/game/nintendo-3ds/jaws-ultimate-predator
nintendo-3ds,Jewel Master: Cradle of Egypt 2 3D,2013-10-17,Everyone,Rising Star Games,Unkown,Puzzle,887195000097,54388,Unkown,https://www.pricecharting.com/game/nintendo-3ds/jewel-master-cradle-of-egypt-2-3d
nintendo-3ds,Jewel Master Cradle of Rome 2,2012-06-26,Everyone,Unkown,Unkown,Puzzle,887195000035,1200097,Unkown,https://www.pricecharting.com/game/nintendo-3ds/jewel-master-cradle-of-rome-2
nintendo-3ds,Jr Classic Games,2012-12-11,Everyone,Maximum Games,Unkown,Strategy,814290011826,33632,Unkown,https://www.pricecharting.com/game/nintendo-3ds/jr-classic-games
nintendo-3ds,Kid Icarus Uprising,2012-03-23,Everyone 10+,Nintendo,Project Sora,Action & Adventure,045496741945,32655,"One of the most beloved franchises in Nintendos long history makes its glorious return in spectacular 3D! Pit of Kid Icarus fame is back in a new game designed specifically for the Nintendo 3DS system, by Masahiro Sakurai, creator of the Kirby and Super Smash Bros. franchises, and his development team at Project Sora. .

Kid Icarus: Uprising is a fast-paced and action-packed blend of aerial and ground-based shooting built on elegantly intuitive and streamlined play control. This follow-up to the original Kid Icarus released for the Nintendo Entertainment System in 1987 has been at the top of gamers wish lists for years.

Boasting gameplay that is easy to pick up but incredibly deep, the game is sure to satisfy novice gamers as well as fans who have been clamouring for a new installment in the franchise.

The hero, Pit, teams up with Palutena, the goddess of light, who bestows on him the miracle of flight for limited stretches. With this gift, Pit soars through the skies, shooting down swarms of enemies, then alights and engages in frantic ground-based battles against Medusas underworld army.

Find and collect numerous weapons and items that offer bonuses and ability boosts. Players can choose weapons before they send Pit into battle, giving them countless layers of strategies in each level.

Players can choose between a basic Blade, basic Claws and a basic Orbitar weapon. Blades are well-balanced, Claws have limited reach but increase running speed and the Orbitars can shoot two shots that grow in power over distance.",https://www.pricecharting.com/game/nintendo-3ds/kid-icarus-uprising
nintendo-3ds,Kingdom Hearts 3D Dream Drop Distance,2012-07-31,Everyone 10+,Square Enix,Square Enix,RPG,662248912400,32969,Unkown,https://www.pricecharting.com/game/nintendo-3ds/kingdom-hearts-3d-dream-drop-distance
nintendo-3ds,Kingdom Hearts 3D Dream Drop Distance Limited Edition,2012-07-31,Unkown,Square Enix,Unkown,RPG,662248912417,32970,Unkown,https://www.pricecharting.com/game/nintendo-3ds/kingdom-hearts-3d-dream-drop-distance-limited-edition
nintendo-3ds,Kirby's Extra Epic Yarn,2019-03-08,Everyone,Nintendo,Good-Feel,Platformer,045496745028,58053,Unkown,https://www.pricecharting.com/game/nintendo-3ds/kirby's-extra-epic-yarn
nintendo-3ds,Kirby Battle Royale,2018-01-19,Everyone 10+,Nintendo,Unkown,Action & Adventure,045496591168,45224,Unkown,https://www.pricecharting.com/game/nintendo-3ds/kirby-battle-royale
nintendo-3ds,Kirby Planet Robobot,2016-06-07,Everyone,Nintendo,HAL Laboratory,Platformer,045496743901,36665,Unkown,https://www.pricecharting.com/game/nintendo-3ds/kirby-planet-robobot
nintendo-3ds,Kirby Triple Deluxe,2014-05-02,Everyone,Nintendo,HAL Laboratory,Platformer,045496742768,34841,Unkown,https://www.pricecharting.com/game/nintendo-3ds/kirby-triple-deluxe
nintendo-3ds,Kung Fu Panda Showdown of the Legendary Legends,2015-12-01,Everyone,Little Orbit,Unkown,Action & Adventure,815403010613,36314,Unkown,https://www.pricecharting.com/game/nintendo-3ds/kung-fu-panda-showdown-of-the-legendary-legends
nintendo-3ds,Lalaloopsy: Carnival of Friends,2012-09-25,Everyone,Activision,Unkown,Action & Adventure,047875767126,33238,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lalaloopsy-carnival-of-friends
nintendo-3ds,Langrisser Re:Incarnation Tensei,2016-04-19,Teen,Aksys,Unkown,RPG,853736006033,37215,Unkown,https://www.pricecharting.com/game/nintendo-3ds/langrisser-reincarnation-tensei
nintendo-3ds,Layton's Mystery Journey: Katrielle and the Millionaires' Conspiracy,2017-10-06,Everyone 10+,Nintendo,Unkown,Puzzle,045496744779,40299,Unkown,https://www.pricecharting.com/game/nintendo-3ds/layton's-mystery-journey-katrielle-and-the-millionaires'-conspiracy
nintendo-3ds,LBX: Little Battlers Experience,2015-08-21,Everyone 10+,Nintendo,Level-5,Fighting,045496743260,35874,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lbx-little-battlers-experience
nintendo-3ds,Legend of Korra: A New Era Begins,2014-10-28,Everyone 10+,Activision,Unkown,Strategy,047875770379,35233,Unkown,https://www.pricecharting.com/game/nintendo-3ds/legend-of-korra-a-new-era-begins
nintendo-3ds,Legend of Legacy,2015-10-13,Everyone 10+,Atlus,Unkown,RPG,Unkown,36126,Unkown,https://www.pricecharting.com/game/nintendo-3ds/legend-of-legacy
nintendo-3ds,Legend of Legacy Launch Edition,2015-10-13,Teen,Unkown,Unkown,RPG,730865300228,37781,Unkown,https://www.pricecharting.com/game/nintendo-3ds/legend-of-legacy-launch-edition
nintendo-3ds,Legends of Oz Dorothy's Return,2014-05-01,Everyone,Game Mill,Unkown,Action & Adventure,834656090234,36981,Unkown,https://www.pricecharting.com/game/nintendo-3ds/legends-of-oz-dorothy's-return
nintendo-3ds,LEGO Batman 2,2012-06-19,Everyone 10+,Warner Bros,TT Fusion,Action & Adventure,883929242580,32855,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-batman-2
nintendo-3ds,LEGO Batman 3: Beyond Gotham,2014-11-11,Rating Pending,Warner Bros,Unkown,Action & Adventure,883929427413,35302,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-batman-3-beyond-gotham
nintendo-3ds,LEGO City Undercover: The Chase Begins,2013-04-21,Everyone 10+,Nintendo,Unkown,Action & Adventure,045496742317,33995,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-city-undercover-the-chase-begins
nintendo-3ds,LEGO Friends,2013-11-12,Everyone,Warner Bros,Unkown,Action & Adventure,883929331079,34535,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-friends
nintendo-3ds,LEGO Harry Potter Years 5-7,2011-11-11,Everyone 10+,Warner Bros,Unkown,Action & Adventure,883929186181,32121,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-harry-potter-years-5-7
nintendo-3ds,LEGO Jurassic World,2015-06-09,Rating Pending,Warner Bros,Unkown,Action & Adventure,883929472857,35781,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-jurassic-world
nintendo-3ds,LEGO Legends of Chima: Laval's Journey,2013-06-25,Everyone 10+,Warner Bros,Unkown,Action & Adventure,883929319626,34088,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-legends-of-chima-laval's-journey
nintendo-3ds,LEGO Lord Of The Rings,2012-10-30,Everyone 10+,Warner Bros,TT Fusion,Action & Adventure,883929248513,33242,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-lord-of-the-rings
nintendo-3ds,LEGO Marvel's Avengers,2016-01-26,Rating Pending,Warner Bros,Unkown,Action & Adventure,883929474189,36408,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-marvel's-avengers
nintendo-3ds,LEGO Marvel Super Heroes: Universe in Peril,2013-10-22,Everyone 10+,Warner Bros,Unkown,Action & Adventure,883929319800,34437,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-marvel-super-heroes-universe-in-peril
nintendo-3ds,LEGO Movie Videogame,2014-02-07,Everyone 10+,Warner Bros,Unkown,Action & Adventure,883929375288,34673,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-movie-videogame
nintendo-3ds,LEGO Ninjago: Nindroids,2014-07-29,Everyone 10+,Warner Bros,Unkown,Action & Adventure,883929418879,34982,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-ninjago-nindroids
nintendo-3ds,LEGO Ninjago: Shadow of Ronin,2015-03-24,Rating Pending,Warner Bros,Unkown,Action & Adventure,883929468584,35647,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-ninjago-shadow-of-ronin
nintendo-3ds,LEGO Pirates of the Caribbean: The Video Game,2011-05-10,Everyone 10+,Disney,Unkown,Action & Adventure,712725021177,31414,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-pirates-of-the-caribbean-the-video-game
nintendo-3ds,LEGO Star Wars III: The Clone Wars,2011-03-27,Everyone 10+,LucasArts,Unkown,Action & Adventure,023272342654,31109,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-star-wars-iii-the-clone-wars
nintendo-3ds,LEGO Star Wars The Force Awakens,2016-06-28,Everyone 10+,Warner Bros,TT Games,Action & Adventure,883929531776,36686,"The Force is strong with this one…
The No. 1 LEGO® videogame franchise triumphantly returns with a fun-filled, humorous journey based on the blockbuster Star Wars film. Play as Rey, Finn, Poe, BB-8, Kylo Ren, Han Solo, and the rest of your favorite characters from the movie!

In LEGO Star Wars: The Force Awakens, players relive the epic action from the blockbuster film Star Wars: The Force Awakens, retold through the clever and witty LEGO lens. The game will also feature exclusive playable content that bridges the story gap between Star Wars Episode VI: Return of the Jedi and Star Wars: The Force Awakens.

LEGO Star Wars: The Force Awakens also introduces Multi-Builds and Blaster Battles to the LEGO videogame universe. With Multi-Builds, use available LEGO bricks to open up new paths, then break them apart and re-build them again to open up another! And another! During Blaster Battles, use your surroundings as cover to stand against the First Order.",https://www.pricecharting.com/game/nintendo-3ds/lego-star-wars-the-force-awakens
nintendo-3ds,LEGO The Hobbit,2014-04-08,Rating Pending,Warner Bros,Unkown,Action & Adventure,883929399314,34802,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lego-the-hobbit
nintendo-3ds,Let's Ride: Best of Breed,2012-03-20,Everyone,THQ,Unkown,Action & Adventure,755142330002,32657,Unkown,https://www.pricecharting.com/game/nintendo-3ds/let's-ride-best-of-breed
nintendo-3ds,Lord of Magna: Maiden Heaven,2015-06-02,Teen,Xseed,Unkown,RPG,853466001797,35767,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lord-of-magna-maiden-heaven
nintendo-3ds,Lord of Magna: Maiden Heaven Limited Edition,2015-06-02,Teen,Unkown,Unkown,RPG,853466001742,37782,Unkown,https://www.pricecharting.com/game/nintendo-3ds/lord-of-magna-maiden-heaven-limited-edition
nintendo-3ds,Luigi's Mansion,2018-10-13,Everyone,Nintendo,Grezzo,Action & Adventure,045496745066,52146,Unkown,https://www.pricecharting.com/game/nintendo-3ds/luigi's-mansion
nintendo-3ds,Luigi's Mansion: Dark Moon,2013-03-24,Everyone,Nintendo,Next Level Games,Action & Adventure,045496742157,33937,Unkown,https://www.pricecharting.com/game/nintendo-3ds/luigi's-mansion-dark-moon
nintendo-3ds,Madagascar 3,2012-06-05,Everyone,D3 Publisher,Unkown,Action & Adventure,879278360044,32808,Unkown,https://www.pricecharting.com/game/nintendo-3ds/madagascar-3
nintendo-3ds,Madden NFL Football,2011-03-22,Everyone,Electronic Arts,EA Sports,Football,014633194661,31634,Unkown,https://www.pricecharting.com/game/nintendo-3ds/madden-nfl-football
nintendo-3ds,Mahjong 3D: Warriors of the Emperor,2012-09-25,Everyone,Unkown,Unkown,Puzzle,857398003065,50105,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mahjong-3d-warriors-of-the-emperor
nintendo-3ds,Mahjong Cub3d,2011-10-11,Everyone,Atlus,Unkown,Puzzle,730865300013,32868,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mahjong-cub3d
nintendo-3ds,Mario & Luigi: Bowser's Inside Story + Bowser Jr's Journey,2019-01-11,Everyone,Nintendo,Alphadream,RPG,045496745042,54389,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-&-luigi-bowser's-inside-story-+-bowser-jr's-journey
nintendo-3ds,Mario & Luigi: Paper Jam,2016-01-23,Everyone,Nintendo,Alphadream Corporation,RPG,045496743598,36415,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-&-luigi-paper-jam
nintendo-3ds,Mario & Luigi: Superstar Saga + Bowser's Minions,2017-10-06,Everyone,Nintendo,Alphadream Corporation,RPG,045496591243,40237,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-&-luigi-superstar-saga-+-bowser's-minions
nintendo-3ds,Mario & Sonic at the London 2012 Olympic Games,2012-02-14,Everyone,Nintendo,Unkown,Sports,010086611069,32492,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-&-sonic-at-the-london-2012-olympic-games
nintendo-3ds,Mario & Sonic at the Rio 2016 Olympic Games,2016-06-24,Everyone 10+,Nintendo,Unkown,Sports,045496743628,36676,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-&-sonic-at-the-rio-2016-olympic-games
nintendo-3ds,Mario and Luigi: Dream Team,2013-08-11,Everyone 10+,Nintendo,Alphadream Corporation,RPG,045496742461,34157,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-and-luigi-dream-team
nintendo-3ds,Mario Golf: World Tour,2014-05-02,Everyone,Nintendo,Camelot Software,Golf,045496742447,34842,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-golf-world-tour
nintendo-3ds,Mario Kart 7,2011-12-04,Everyone,Nintendo,"Nintendo EAD, Retro Studios",Racing,045496741747,32384,"As with previous games in the Mario Kart series, players participate in racing on various Mario-themed tracks, playing as one of seventeen different Mario characters. While racing, the players make use of power-up items that either assist their character or hinder opposing characters. New additions to the game include hang-gliding attachments for karts, the ability to drive underwater, the ability to drive in first person, and the ability to fully customize the vehicles' builds.[2]

The game supports both local and online multiplayer for up to eight players. It was released to positive reviews with praise for the new additions, tracks and gameplay although the limited single player modes (such as the removal of the customizable Versus mode), item balancing and difficulty curve received criticism. Mario Kart 7 was the second 3DS game to sell over five million units, following Super Mario 3D Land.

A Nintendo eShop version was released in 2012. By December 2019, it had sold over 18 million copies worldwide, making it the 3DS's best-selling game.",https://www.pricecharting.com/game/nintendo-3ds/mario-kart-7
nintendo-3ds,Mario Party Island Tour,2013-11-22,Everyone,Nintendo,NDcube,Party,045496742553,34614,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-party-island-tour
nintendo-3ds,Mario Party Star Rush,2016-11-04,Everyone,Nintendo,Unkown,Party,045496744182,37093,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-party-star-rush
nintendo-3ds,Mario Party: The Top 100,2017-11-10,Everyone,Nintendo,Unkown,Party,045496744847,40473,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-party-the-top-100
nintendo-3ds,Mario Sports Superstars,2017-03-24,Everyone,Nintendo,Unkown,Sports,045496744496,37352,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-sports-superstars
nintendo-3ds,Mario Tennis Open,2012-05-20,Everyone,Nintendo,Camelot Software Planning,Sports,045496741983,32762,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mario-tennis-open
nintendo-3ds,Marvel Super Hero Squad: The Infinity Gauntlet,2011-10-11,Everyone 10+,THQ,Unkown,Action & Adventure,785138330600,32869,Unkown,https://www.pricecharting.com/game/nintendo-3ds/marvel-super-hero-squad-the-infinity-gauntlet
nintendo-3ds,Mega Man Legacy Collection,2016-02-23,Unkown,Capcom,Unkown,Compilation,013388305230,36447,"Mega Man® Legacy Collection is a celebration of the 8-bit history of Capcom’s iconic Blue Bomber. The game features faithful reproductions of the series’ origins with the original six Mega Man® games, plus new ways to experience the classic games with Museum Mode and Challenge Mode.",https://www.pricecharting.com/game/nintendo-3ds/mega-man-legacy-collection
nintendo-3ds,Mega Man Legacy Collection Collector's Edition,2016-02-23,Everyone,Capcom,Digital Eclipse Software,Compilation,013388305247,36449,Unkown,https://www.pricecharting.com/game/nintendo-3ds/mega-man-legacy-collection-collector's-edition
nintendo-3ds,Metal Gear Solid 3D: Snake Eater,2012-02-21,Mature,Konami,Unkown,Action & Adventure,083717241911,32518,"From the critically acclaimed director, Hideo Kojima, a new 3D experience re-imagined from one of the most popular Metal Gear Solid titles from the past, comes METAL GEAR SOLID SNAKE EATER 3D.

In the aftermath of the Second World War, the world was torn in two between East and West. It was the beginning of a new era- the Cold War.

October 16, 1962. The President of the United States received word that the Soviet Union had deployed nuclear missiles in Cuba. The world trembled in fear as the prospect of nuclear war loomed ever closer. After days of tense negotiations, the Soviets finally agreed on the 28th to withdraw their missiles from Cuban soil. With the resolution of this incident, later to be known as the Cuban Missile Crisis, it seemed that humanity had survived yet another threat to its existence.

However, there was a secret condition in the deal that put an end to the crisis. Nokolai Stepanovich Sokolov, a Soviet scientist who had defected to the West, was to be sent back to the Soviet Union. The U.S. government agreed to this stipulation, and returned Sokolov back to his native land. Little did they know that Sokolov was to be the designer of a nightmarish weapon. Now, with Sokolov back in their hands, the Soviets are ready to resume its development. If this weapon is completed, it will mark the beginning of a new age of fear.

August 1964. Realizing at last the urgency of the situation, the CIA forms a plan to recapture Sokolov. They dispatch the covert FOX unit to Sokolov's research facility, located to the south of the great Soviet fortress of Groznyj Grad. Led by former SAS member Major Zero, FOX is a next-generation special-forces unit that operates both as a specialized combat group and as a covert intelligence outfit. The FOX unit's modus operandi is to send a single agent, backed by radio support from afar, into enemy territory to carry out solo sneaking missions.

August 24. A lone soldier swoops down from out of the blue. The man's code name is Naked Snake.",https://www.pricecharting.com/game/nintendo-3ds/metal-gear-solid-3d-snake-eater
nintendo-3ds,Metroid Prime Federation Force,2016-08-19,Teen,Nintendo,Next Level Games,FPS,045496743888,36755,Unkown,https://www.pricecharting.com/game/nintendo-3ds/metroid-prime-federation-force
nintendo-3ds,Metroid Samus Returns,2017-09-15,Everyone 10+,Nintendo,MercurySteam/Nintendo EPD,Action & Adventure,045496591229,39631,Unkown,https://www.pricecharting.com/game/nintendo-3ds/metroid-samus-returns
nintendo-3ds,Michael Jackson: The Experience,2011-11-08,Everyone 10+,Ubisoft,Unkown,Simulation,008888156291,32125,Unkown,https://www.pricecharting.com/game/nintendo-3ds/michael-jackson-the-experience
nintendo-3ds,Miitopia,2017-07-28,Everyone,Nintendo,Nintendo EPD,RPG,045496744700,38067,Unkown,https://www.pricecharting.com/game/nintendo-3ds/miitopia
nintendo-3ds,Minecraft New Nintendo 3DS Edition,2017-11-10,Everyone 10+,Mojang,Other Ocean,Other,045496904517,40472,"Create. Explore. Survive.
Minecraft is a game about placing blocks and going on adventures.

Only playable on the New Nintendo 3DS series.

Explore randomly‐generated worlds and build amazing things from the simplest of homes to the grandest of castles. Play in Creative Mode with unlimited resources or mine deep into the world in survival mode, crafting weapons and armor to fend off the dangerous mobs.

Create and explore your very own world where the only limit is what you can imagine.
Includes five skin packs and two texture packs to customize your gameplay!
Use the touch screen to check your map or manage your inventory!",https://www.pricecharting.com/game/nintendo-3ds/minecraft-new-nintendo-3ds-edition
nintendo-3ds,Moco Moco Friends,2015-11-17,Everyone,Aksys,Unkown,RPG,853736006002,36296,Unkown,https://www.pricecharting.com/game/nintendo-3ds/moco-moco-friends
nintendo-3ds,Monster 4x4,2012-10-09,Everyone,Ubisoft,Unkown,Sports,008888167174,33163,Unkown,https://www.pricecharting.com/game/nintendo-3ds/monster-4x4
nintendo-3ds,Monster High: 13 Wishes,2013-10-29,Everyone,Unkown,Unkown,Action & Adventure,815403010262,34485,Unkown,https://www.pricecharting.com/game/nintendo-3ds/monster-high-13-wishes
nintendo-3ds,Monster High: New Ghoul in School,2015-11-17,Rating Pending,Little Orbit,Unkown,Action & Adventure,815403010767,36295,Unkown,https://www.pricecharting.com/game/nintendo-3ds/monster-high-new-ghoul-in-school
nintendo-3ds,Monster High: Skultimate Roller Maze,2013-03-12,Everyone,Little Orbit,Unkown,Action & Adventure,815403010132,33912,Unkown,https://www.pricecharting.com/game/nintendo-3ds/monster-high-skultimate-roller-maze
nintendo-3ds,Monster Hunter 3 Ultimate,2013-03-19,Teen,Capcom,Capcom,Action & Adventure,013388305100,33930,Unkown,https://www.pricecharting.com/game/nintendo-3ds/monster-hunter-3-ultimate
nintendo-3ds,Monster Hunter 4 Ultimate,2015-02-13,Teen,Capcom,Capcom,Action & Adventure,013388305193,35639,"Monster Hunter 4 Ultimate is the newest installment in the popular Monster Hunter series with more new content and exciting features than ever before. For the first time ever for the MH series on a handheld system, players will be able to directly join up with friends over the internet via the Nintendo Network.",https://www.pricecharting.com/game/nintendo-3ds/monster-hunter-4-ultimate
nintendo-3ds,Monster Hunter Generations,2016-07-15,Teen,Capcom,Capcom,Action & Adventure,013388305254,36744,Unkown,https://www.pricecharting.com/game/nintendo-3ds/monster-hunter-generations
