PC_ID,Loose_Price,CIB_Price,New_Price,Image_URL
4893625,125.30,400.96,"1,253.00",https://commondatastorage.googleapis.com/images.pricecharting.com/4d1b368b028d89316c10d45b90c714913c60f3786036c6098b4c17b6d923ae58/60.jpg
3752,11.50,44.07,"1,054.00",https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94h_Nq1HJ008bDu5NINKEWGpbkyt4lM_ab5qzX8JKTqz5pHSUcLgiO8pK_UURuCt3R2AY-Idu02g4yUe9EsFjE4Rhvof3oV-aRxleB_U8L35AALtD4VGwTHE63fiNg86QF7PCXHQlM_LbAmyoBlXuWVq6ZTRA/60.jpg
3754,10.25,42.19,138.06,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94bzROQ88DDxn47uWQ20WuwlfUX5pdc4wJ5GkeBdZ6Shg8rOZb2Opm7biSqqarpCZLVv2_02EQ5__bCzV1-CTSD9P2H70z1oQ9S-g3vbdNsCQFVRflX4EBVkj-5-VEQFLnLxlKNEcXVvo6TBcIH8YbKFGExzQ/60.jpg
3764,25.98,113.41,249.95,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv976Joo8r5Diml3Ql6hWDfzMPt6G1LDb9Xomd4UxEEr2d2kYHPltdb_IpTNlhmyu-ZyLcTPJ8ZfYMimxdiW-Tv_NB5JbiZOKDWHjeuN1Ssd7az4ROgToa0NqaFJr0J--wBl93dj5opjM8nx9WAIoAG8hhyZR7Q/60.jpg
14430,8.00,39.99,125.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96wyaLksM1ixxXuD-gLggoo9C0dX800JyqYtbgDDgGIPtZkxFdkvTn3TdG0o9hWcFMK-wR0O2GlNtqpQdGTlGmthteAQO18UV72fXSszz9WJ6odQ17XnGsWw7GpebICMCei0pyUYmDibaCIUOelP0KJ2-yblA/60.jpg
68891,586.49,"1,873.09","5,853.40",https://commondatastorage.googleapis.com/images.pricecharting.com/2a9100f4006a46b89f51a56478a5307a454281328b4ef676e4a77ac9350fe7a2/60.jpg
3755,5.19,20.00,69.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv966rV5YxxCn6d6nkHaBR-HFQgUIN1k3OX6NOhYQpxCU7pgMNJFY6aKwzAWs7R4DSPpgdIeIm3LCJdNT3s9Tll6UKAil7Mg-JLcsa_bHtzvJRqfSAbrQy7MOmlQXi7MH_fpLuV6-GvlQtcVuUTI4WsDKKLRPZA/60.jpg
3756,8.27,39.50,122.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97JRh3q-4EZCDMgaGovrP965TeKAfFiccKNHu392V_CCCxvbaJjfeA-WfJaiyWd7VuammHcmfM3a-fhS5AAx8d30pQBuT_39cMa3SsSvkYjIPWB7X_IPYF_qu2XaxBloiFGpCfiVUWt2WzoMSgtWt3qDxm2FA/60.jpg
3758,15.49,50.00,155.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96P29qB0a9M0vIaZqueMqX9P2v-LIZt5Z0t9gtYnhh3n4DlftCtMVrUcbXb0cfXJ5hXbn2wjCpj0PpqSUkCXYIE7vBWFHdPpsnrFPDK3QxCIMF2pj64g6ruR6VH8SyW0p_3ZIfUs2TlXemuOhSogX39PmTe4A/60.jpg
10909,16.49,38.50,192.17,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95WvYkCuYN5PMZmxpETXIrpaKznt5_k2tNZQfi4sYke2FmyziAnOAyOcEjO1fSo7uwvueir6NmZxF7i9jH5DcUSu_-tl6zMEEHFwavLJM9fz0Lk2k5jacjkKVAsQNaZSkCHcgWY5nq53GPFUDN8qp1qAFq8Jg/60.jpg
3760,26.09,189.95,450.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv978YyTmtaeT-_wmEDQDSGgHcJAYgxRoIGeuQnfUyS67tF0aqVE16MyTGrYgFF6cRO5I7tgvXuxxU0xd7LcsDX_LJLyPm8BKQnD8AqoI2ORt-GCdK7NDJbhFGwNj9Cg9GTE6AYHDZ--Xe-v-Q6O6dZs_pYYF9A/60.jpg
3759,12.52,50.82,325.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95ry4_VTcR4m__t3HS31tqH2raMA4p70yAZFDErV9KHMMALrRkAcmlz8zgU8qDJ2RN3eZIh2fhSkGosrwUMxdP7HK6GjKcbhK9XMxyFqPEFtHAg9Y52JFDK-VRt75oX4GHNfPS5xBSIsCErQNq_RVplTHyN4Q/60.jpg
3761,29.99,175.00,543.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97epNfIlg9pLAyyFvdGAeNI_p4Boga_GeX4R7fk7D74fQyUR7ON7OnOgWbIlosHsCjUO8rIUB8jz26BAN1rIaLIx09WTwvi8f_WHlBmjc9EfLVWqIqPfxqh23Tz-4x4QJlH4EVrSTX4qVu_yz5RfkPWu8iEpQ/60.jpg
3762,23.47,207.75,355.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94WMGfij0t00a2HF5OBSu0hcFjmFpqoWbZoEHfjIQDhSBkLP5Ltort-lCEii-lKhvrXI9j3AaKCeGw6b-om7IKgbGGxeXC9cf0ms_y4IPv0dMTmDuGlR89t8DGdnV8yPCjpNiI4wvvW09jXNZJ3SM1FqqEhYQ/60.jpg
3763,10.00,39.50,79.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv9631KuKX0QsIFvNEUH71x2Wx0IltWcEbZgCGeDl43Jm4u4sqd13y2gAwh0_umlx0ALA8GwpN31ojjUBFG4pyxKx9U_1U4v9aX1vj1X34gKoKljBFeaGtzaaHPjT14LTiwiOItug2ooeuI_rJH8U6Sb_HPpVww/60.jpg
14431,4.99,24.87,45.65,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96R-1HYAoI6XDM3b9GpKdWBVpn3tqADB9vNA8dHTqz8KqF1PTgD-eCq-tvkAylPAQGvRtPIGY6IBERP1sqA0FD9JStwtKWYG9OwiJURWnYbSkw5DgENT5FFWWC_uITpNhSn9vgSTpN9OSxi3lCGhmrL0DwczQ/60.jpg
3773,32.00,69.00,166.60,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97V-jvENoKgcDyisRFJP6z5TSfP-IqWoFRDJi8eOyvdXfSv2o9MMMe8sfVhrsIx_fNEvWo7lYXeTbARytjnlc694jCnMSkFxOpqDkJ9ea90Sw6KdanCeyxvMDfKdJD2VC6MlK6DWWwh2dQedK5_CeEXUGEA3g/60.jpg
3774,18.99,104.95,157.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94D3egK1yMhM99fN29-Z2ugTzG3NoxBYfkPY0KEicYFkc6_Y7Rp6tTK9-gAvms56eh9D_PC_NHuUqP2-vLILsyk4d_NjO6gDKLFjMaL9tCMHOPq8TyPwIcrUAsEKOobo5aiOHGsFIxBttXXVsVCBPz9pqym8g/60.jpg
3775,14.86,74.09,181.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94LOI5AfGSvx3TNff2MPfblN4ac2pSTVXfotU5Gp9ToB4_miUv8lZO6fQ8uOMBEgVRIz3W5RumF6wFvOOK9_7u_PzYHaTLRT6VZu8V1CDQcX5v_2TODRwBBP4QcCtn7Qer9Re8xQ2Wa-FeKOoduK96fKkckDg/60.jpg
3776,13.97,74.99,216.95,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97tYLcXlp4ACIrJLH5TItdAXK0_uAkDpp2QWIZe5d5T4jdNknus6OPRAkqfIPfLxazjm-pDq3TVr1nv_w9DBQRr2Kvw191EU3zdpzMdbvHp61YY8vvPybhqqB-JjUZ5CyyqL4t-mBl7oCRYA5QedF8L4A51Vg/60.jpg
3777,109.48,370.82,"1,086.76",https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96TBXu2-uTYRYDL9yrby3YQWHM8usS2YA-WsWAGNrXu2N-C6_0t2SukKHYomcKWena2TRvmABHOz597wygjVOnmxgmA2oLBrH_ig4gw62_dL4RblizuvPi4Uuwd53ulipKPOcsYizOFvenCtEbmi53ilkF8PQ/60.jpg
3779,12.15,40.50,88.25,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96v25zBnkXTNH0gna2rIw6TP0CtcvXwurp4qYpw4JXx0pFTsmfSKA9DgOyOvd0m2fALYSOxRftLZSRHVsH0oySBAf0_H9aFzRR9rLlxP0wa-b4Z8cZKawa4ausvTy7mXxCiTrhYde59Zqt7BV3YVIb7QGXnpg/60.jpg
3787,11.88,48.25,224.95,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97m_YInIY3hjQ_Tbixwz8-kXNFA_aCV3kdZdKqv8kXozS936cLlSKL_4BetNM6rFaIqRw3Z874EiJmc3inn7zfOi8mLymrkainl-zvwWEJ18KHQ1_PMiC-_Jb1C-VBIB8KiUU-GQHuHydUSwd9GCRNT6ZAHiw/60.jpg
3788,44.35,250.50,829.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96D2o0uy5m8M6iEEjSsYwNpb1CzG4TtfdHBb--BvCS8hQ6ZO1YPx4bWgeCmWjlXu5vxRz9GZhEvbjtpUWzfb7UeQbRL4opPbAfQN9H6DFae4EKIIt-yUyH_LnzVDpDNAEXNZIkvju2jUb5-GmOknTKBKefzjw/60.jpg
3789,36.15,115.68,199.26,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96E9iEn0TUNkCID8r7NmKLDDwulNI6u8vicMrVezus_AeBZZIE578x8RdYW5OZ6pP-cs2T6fdEBAqsJszvNvPzTJ7r0ObZYue7mFkjv-iNGjWSDg-Vc85ZuC-ZhWuEH0XEFaF9aNirD8QQbggfRLXwOrcPWDA/60.jpg
3790,16.69,48.92,122.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv962H-MfSCZpHh2vKi-v6oBgYKhQoAuW5uFW0V76qJvYKt1n9CNhA6X-HgyFsqAHtUTPN0MDvCbfCSBFxR_vSqZjftVDGqI-9np6vBHkUYRbI46EUe68e9FUE5q3avnHkB-AyXBzNf8zO72aCnloJ0QRdgkIOw/60.jpg
3791,7.97,94.68,319.25,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95-QUN3uLRoculFoe3iMX2cvz-nCnTon4BOAniWZupI1KdWkPUcGfmtxt-RgRhFvkZxccaIl07vQ1aVAO-V6NJNb66h1VaHETlj9RZGD-jF2xefjvw-CKArz4852Vf2XswNm9m6-BFZECrrPVhMUktlzkptcQ/60.jpg
3793,16.48,71.00,231.73,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv961E1iiGUYfbZkdwLX8aA20cX_e73XF6NhbmKW8anY5pl8xlS6nr38BninV9Yvr2E873RPc6Q_6nVts348aAepBe8-Zmsyc_MCCbBmQOOOo7Lsp-fwyXwb2cvk-swz5tyJOc7fiCxaoeCUq4iU2raoDIsMVQg/60.jpg
3794,12.70,56.73,143.06,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94FsmQx9jKK8qcGZki0YOzzCX8mWHh9oiwgs5vH9lHaGgikayNLcy8uiHf6lEWMJwq5gRGLz-D3-JoQZfDwr1vbE0czKvMde3SgbDSanDDxsDpBU9r6aYiVc43PO7En2r36csanSo--LsHswxY4-AaPcO7G6A/60.jpg
3795,44.80,149.99,348.79,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96DfW5mImeTVY4IefcFsJk-1xQdFqrjQDsER_2BhfXmj0oXBkcqkxCmmosX9jWqwsgDmGPq--bBGJLvedoKZ85DfpZQlk8XYwLx_eZkr7DxV3WiF2Npr3rYi1zc0xttDqUFLTsJbBeXYSt1H6lIplcDmJsrjA/60.jpg
3796,21.28,105.89,137.01,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv961dYpn99IBOsu675SjpEeSqejSTsRXaApN6k6UiKiLl2i0GZNv135BVUaA2LK84-Ae_drZU-Aku3ShIbqcULd0tOMMb8_3IWxgoLJjCtexsx-BU1S7cN6PbdyVnfvpW85gjtUVE6mX-lhlM-CEZ68H3GAw7g/60.jpg
3797,73.97,275.81,855.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95plJ1naab2oNeowYOVcTIwGJEHkXePCxnKTmDzRvJG-15Zh-NSmd2e2rIadeflVg8VYBeUG1DrcIhCU_KseFXHIGvFJpHIte5g8sNtDGI_X11Dpih4lC__pbymYHLLK5FFsCDI7KlDHGr65IPxVTErDyG2hw/60.jpg
10904,12.50,55.00,64.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94_LDct3pEMfXrhl2kPZVxPn_X0dWkyjS3Rq6svg9dhT8S4zSV_Seccl-CNpQbs8a1mIv_cuRS9jaCAxj9jI13_MzVYhaqC7VeBcZ2WvD3t1_zaLUsK8livxJO1p0swXjv36YGseqyE4a_8UfoK57uRnUo38Q/60.jpg
16188,94.97,223.87,694.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95-2Wen88PG8Civ4rATRcrRa4q9HxCg-0J8xv3-ITNghb-6KCkwa42CcvxHksHpACi6bFiWbAfh-Q_OHymI5DpL6QX28wTQrLsC6CV_kQd8NJJWujZAgMFUJegtfFPboeh8eQ2qsXwPSyNL-7otedk4yb-gEg/60.jpg
3798,13.99,42.98,148.82,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv972ciaQ2vDu__m13wyFt0K_8VUE83hANmqs6hYwR5hgoXoW_N5bZwpPwfulKtwuTC3rcPVbecWwdkm3xOR4JZpI8gajgKCotqKmOb_ZxAkymFmqpFWUcVwP9Yk7xMBElMSiSj6tZ8RvBIMlF8HMRkEpucRqww/60.jpg
3799,33.97,87.04,117.03,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv965aGiN5IMYyrIH1V74OGHxfhP1pnfPXNiiJ3XEyiU4wHuMPN6pz3E-Fy9ni5xJfDWdkcnRPNXZ4voCXa_xybYOl6fyIWGm07d3tsRT38iqZ7sKD2oOzEANIOczC9zSrQOY79JdO5ZmqOKxDPjYhHnvmlR9FQ/60.jpg
3800,11.97,29.99,72.29,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94JyUSnelVsfW7RFF3_9D8X6nwlq4In5KW8KwG_FCOTBpg-bfMFnPkAT0E-SGO4ZZUSuHS9mV2HIwPpnFnxToswJBPfEdvgEL7gNAJEIzBq-CTUXjh_pnrk-GxBGGFIDkACH3p8oRWmZK7ARvYEI7EYUip6zQ/60.jpg
3801,5.82,29.99,99.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv979Rk_Nv5wci7BdnwCoXn2T98e7d2uAvDDLyO2kKcurm3DS1qxxStuHrd58-EDljb-BJZGJ20VxDu82xOW7EtAupJ9-LNCRpUDB48_6Z1cAsi6Tg-Qp2mNK7X1ya2kxJikIsy_IcSwQR-epmVof3DhovS_tfA/60.jpg
3802,12.71,45.00,161.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97c-LhiUJPt8iOdGa5WM1bvkW7voChOJxcVPJYpVQ63LtR2K5TTxB5HQKm1024RuNMNwu6hnNKpTCm4MdZs0baXx5l03soJwMruRfskViLoZtKA_UW30NRbymp2tC0wJburoulW8y_sJd0GIzHuMncsvHXMcg/60.jpg
3804,10.00,32.00,173.62,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97_6wSV1qOj_L2fe0396cOPZeOpXEqpdqH0XAhHenTLwsItyTiH2ve9WyDRONpQWq-Eh-hMs4aKdSr2siRqPrOyzno76fdjM4LvvZeqNqVbrVWx03MeEHQhPYlxtxTOsORU6jY0nxKP-rJPp2vT7q1srhyLPQ/60.jpg
3805,22.03,88.39,274.00,https://commondatastorage.googleapis.com/images.pricecharting.com/81cc277796a6b0fb8b4ff64badae01a19e78d23bdd6d4b4582337754a2e4c0fe/60.jpg
3806,32.99,149.25,505.86,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97A-ZutLz_-jNwEE7qNgoZYQzWcy67ouR0NwCSfnIKCFXNIsKJaoODhYEikz34TXGIIOULn7SYutnRfRBP7hk5bJOpkKoZuax_tShlhEK-8pVaUAEX655B8EEle-tWMvNJWTo7IP6iYDxmXvvBqtdOiLJM6sg/60.jpg
3807,12.12,53.05,421.75,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95I1eQEonCp_9Za_6CQzP0I8dcV5y6RWq6o3aYw_FZI1yoCDb9C7IAmcQWluhmd-1PHkSu1VwIyl_lcYcJjYH0BJcOfcIUFNsS211uHUIhYDIQGrw1HMqjHk9SjzEIvOylmzHweA2HSDMrRZoLTkqlmCwgfhw/60.jpg
3808,6.34,22.50,67.00,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95L5567cS-mahf54yyhF_v5LhATrr21LOihHWdDCV5qdX_-4RhQPjfm8SO-8K9Td2XHM3ltROd7E4VxBrAbu8UBjJX6_cRaEXBzSgV-W0aLOYY5MCCHUEXtiEDzhPT4bIpTthN594XD4zV3-gDu_kPWZlP_iw/60.jpg
3845,3.50,29.99,217.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97rxziOvbC49U4G-GRfkdCAH3Qj7Bv97tWN4t17C4OHbkxxZXfFAJ25Vvcnd8E7kFHLuKuLusswm3Kl36dzmDS4ikLS2aQfInYzuDNin3U9zVgudbY8B2mJW6J4yXs2bjAMPfNPUCo--LpWMdK4lBwymCer5Q/60.jpg
3809,12.85,55.05,163.01,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv943N5T2GLHkxBoKkcTDGkRL4L68QHsdCE4ixdrXnAFc-1msZtxvIjCknh4wBU8UL6rmoCC94OHa0_p9TqcfhqtnfPa1I77A2Jqh1OWOiVzVS07kgLgFJw4W4sX7w-HnbY7K8N1f4cwzw_XHYKxDjs09XbyzXw/60.jpg
3810,16.59,66.51,132.14,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95KnYIRtLTCvMsZid-jYUOl4AUa9VFAoNT5BiTQ-zZKl2tDyt32iB2NNc0bnnU8k9cyVhkfV1koxPZmi2Qwk4TcSE5N7RCIW6G37lDpVsGtdUgB_xXHyVbf6DMDVeErPFJDSdzW4hMEmqkUDOMRt5PJMjP07g/60.jpg
3811,16.92,59.00,220.70,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94QtxL-WWTmwEAgf2hEsTjP2pkCvgYZSd0GtQxhGMmh-jLfs9-d8zjJqUFlDbXWAdFBuXtJPA1m6hjgPIV7FaLe3kupCjbUBR5ke3pN2fPJN_FDqe79UiE7MrVeeFSuAkZBC8RPuDq_0naRPA1nY-CouCZ2CA/60.jpg
3812,4.86,20.50,97.60,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95468fNtwB451M0EPHGB22FtJOdJUrIPEaJHpj6z0Z3RqasDDM8gpFseQ3wP98hPwzMdENXO5Ldx9wB_ac1ff6myVrzpDUUqMAfR4oRJ4Ep6-z8R1_pCTA2_UHaJsow7IE35obR0Yowz2KO5YDJxVXsBO3N6g/60.jpg
3813,7.54,21.47,115.69,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97KI1Rtbk-WrQwGbtoqvhnbAJjENtZfFQlHIjnNyVxrdOpVl359VtuQGl7M0mlQOONDQjt8sG77szzCahJ8apM5IiVSNA5FWWmDfj1WV-JJDhzvqgG29s751ptPnahzzej7hvb5NuNI6eLNansDvVqwydTyPA/60.jpg
3814,7.49,24.04,74.79,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97_6nleGxXMvJAaIdb88Kq2KJW3xhQcssR2xWKHs5Ssy3d4yQw_5CfX6UdaPv206aeIBSlRPWyLv-_Owlzk3lKR4buqxUzEbUGhU9pzRFt3lqRIR6AxQ4fsk8QYdxBcmLD3d_tNXiDPfPBYdWJeTiYnU7FvVg/60.jpg
14134,5.52,14.10,62.49,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94efOzyBkA3aHY135LnBT9hyUZXzgCzdN2fOvnqQT3wiu2XsPgrCp2kg2zeo_XMX20-FYqtI7FVCUCEYmjCs_iealA6CYEZGQxSpQkDGQQItbjD8mCqmNJYbjNhO6nt2mWLDFOLZNXhF5pg0Z21UJSQeqqc0A/60.jpg
14212,4.84,15.25,84.03,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94HxYim7zRccxCtFFdPvbKiaiyxFs83TC_mOeZX7MKRBiwIoDkfHSRXgr4UH-Wdx1053WvxZwVmjwTrHr-llXYafzD7eL7MYT-DZwqKFT2iT7RcKPTJbGl646YlKSMI2tW7RWTTr2zHnyKBzjTEDgJVuk-POQ/60.jpg
3816,19.74,77.66,93.52,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94R_-kYq6oaRnXTkiurPdeZL3yjBnT8DttJlGretZpNXsuXzYJMLwkwtgqt58Z4AQbQsIo3U_Gvi4UiIRjzQ_VZ4gV2ShyE5Vs2OsRB2KQc_MRKD5jQ47T9VNie6KGc_fGg-IfAqQjFr48YKrabRktxGMDbvw/60.jpg
3803,9.99,29.94,361.00,https://commondatastorage.googleapis.com/images.pricecharting.com/021437b46ae8b41d38369816df168ab8add6b3329bb83879e6388168c80ac9b4/60.jpg
3817,22.91,75.50,"1,022.86",https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94UcrisUNETQ-V2t4Xyu1uU-rbFrfciScyy7zlLtI8kC3Ae0ge52bA4YwAnd6JWN4uD3rfMsOfkWJnvjjhguDFG4Us6_apZaE7Wb_td5RoFhE4TzMXI-pl9QEIh8cst5wWmX-WJGbkzqm6isDO7jwBOkL3k5w/60.jpg
3818,36.26,89.50,954.38,https://commondatastorage.googleapis.com/images.pricecharting.com/9a227cbde394b6c73a8b201e14f905da0b5ccebffbc374cca14bb511ab683b45/60.jpg
3819,30.37,130.00,"1,062.49",https://commondatastorage.googleapis.com/images.pricecharting.com/9035ff877146f4bb2f86eec90a91cba43e56bd276d185c6f5c6063278a7536b2/60.jpg
3820,38.83,124.35,703.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95V0pJnNQQmD_Fgbsr2pYvfhLNiKdyfzRxK0bPttyv19gYG3S48PGQgT8K9aRdNCQwDgSthyHl7f0B1UUkEInYT5jLUpZqGKlZoT7qzT07ZhfdXDF0BW_kywpBVMso7hpbE3GMyOfr-MfoF2hF_u8XHbT9lNg/60.jpg
3821,56.00,173.81,870.68,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96CKajOIVAfSy2qDP0syx4Fdded9fGPw8hOknsGfKtxcrDuNwFs2B0Rtm5pOMwFhYTlVETMqVDX1sjeF18aEi432LIGHyyK73q1wjpxJnwd3n7DeMykDGoLmrdPaYlc1P1PLEWO1xqOGuylE3bZlUoUvV-7Xg/60.jpg
3822,19.97,60.76,769.87,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96bDGB_FGMKR4kQd91KVNV6eoprsN9sTIK_rx-yb2jmeHN1oMJ0X_CtvvUfxyeDQP2FLv6PWnm6oXQPsDaGT6uBbh5MSZ9Nv1irescubemJPppNq1hfhGUrUfNtCJRQkFwKOL5Qy__YWBZk8C3mg8Dr3vAolQ/60.jpg
3823,59.00,206.93,331.74,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94AD4wvWEm_S_C5liiq3-qbWgAocMiM7Q03PfF8XhFak8SWBUCwzqtjELVls_MoZG6RDLZ-oWytv1YiApR4SOxoJy7IhnKQGHahAr7Tf9Gi-NsHb-9f97kHnpL3s1fVS4tyez7yTp37tda8ZDjJFesoXENyzw/60.jpg
3825,9.40,42.49,97.49,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94uNJVcwoVW4hHQ047nmfrIM_dTMJQAwaxaee8rGFgvWat9jBJBYRDnXbS89jAlcbiNzt1yox56M7FllfbpDyhwmMV_JIL6DPfOS50k-9HH4PpsNnu59Boh3pWatWDvtIVNaXHyJvPNxU4XuV1KXHPTxuZdRQ/60.jpg
3826,11.86,38.21,137.89,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94bvELrt6K3Nn0uqtwdnTXmqcoct0C4yBzSvGJ4Nj9mOZ9TW70pGQNUF9g-RhT48rTz9sg1uftD7SRx9Oge-7MknTIoH9a4MVLskuPjS5BiGSzKlnAY0Rtp04oemGMy4cUhw-LVIp1j1zy1Er0sPG0DHjIqHA/60.jpg
3827,15.65,130.73,349.97,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96yA3S3nnMrndi16xd48OEWw06CZHVWTVx1iXHZ3q_JZbvKXBs1GYnnmLTtnn9VGxWfQ6qb2RaQNpzGwvbo7leq98Jx5V9rA8AzQHhc0_skgu_h6HKP9hgA6jbBHWoB-WHN6zFFE1lqNqBUmB3m3pFQZilAAg/60.jpg
3828,10.50,29.70,74.19,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv958cTqD_vOFuYkaAYObh8POmPJN2tuRBD0zr1WXqStC2mtMDO6-JauaodIe-7xeOKwOkhBMJFciaY6p-24dDA5bmR3Qqj0YM-gl7ibqynswCPuWA1yuKLoXtZ5kTtTDvLWHRT5-Vkc_wORkw0_-6hOmv_puTg/60.jpg
14432,6.90,26.65,150.64,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94s_ICL1XIaYFskxZ2NANF4zbd3cLONLOS59UlFNH-P-x_oMcgIASHHcvL04g0Ic77ZsoIMqQme94doG813uBOGIKX5QaeUTzVhFr1LroCtio5egM5SWnY9FUbNxGejb-B0I1jzzWHdy_1Zd-t1hbK-smzCsg/60.jpg
3829,16.00,62.11,195.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv97j95glzjS4Td99f6im0gXiT7jLjjirtM9os9FdBXlu4frpDummjPuivb8QlrdbRJ1GmuQGJjxWQpS52A_tnQvKwVRcQ_Wm8NacuI2rIr0ewDJMSXBBWmDWH5_sVGUupARLzO3n-lkZlQBNAG3BpirgIuk7qw/60.jpg
3830,35.98,180.10,329.96,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv94H4VGSQiS48B7UO_ul2kKau72e2htt8y4MxmBSxXIr7E9gMpo6DUQjhKLsdIr0ojD-DQK59VDsBEj1rpAtaZVVQPaJYtqxZT2FtEc2N_MrkYa6-FSZfpd8L1DcRPj6xe5f1zXiDvYNnaqjWhtNef5XhSHk9A/60.jpg
3831,8.50,34.76,250.00,https://commondatastorage.googleapis.com/images.pricecharting.com/c2114c79ac581a989351eff44b3f77aa839e2795aa8f244d5f75e8243b2c9f6f/60.jpg
3832,33.67,200.00,232.50,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv941GzZuyQp1jb_BHJyHVnABQ4gyZ9hpSfzewGZ0AvPw2dD6zdu_YY8WFLlo00bXUxxLhSYJygfouhP8TzL3WrqM5aKf3s-4_GOxoneEz0EsTqFjzg5lzIzrfZp1mXhzJ1tHOM98txsIOAx9i_ko4sLE7onQ4A/60.jpg
3833,14.84,46.00,149.99,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv95Ddcl_nd7Mh3IBQGfo4EAtQYVYt-BFaTi3gkQGo7KgFPhIJUqk7CjR5I3TKoNltHT3w6MX_FkDaG2TOlSvu-xesCVePd9jvp6GDJg63rCO7MXOmFAwjzVQusmrOlj8ZEvnQR0NXZQ9yUjiDc6IyM2S121qjQ/60.jpg
3834,14.97,42.48,224.96,https://commondatastorage.googleapis.com/images.pricecharting.com/AMIfv96JE7Ml6lKgwopYHfa7H-RgckXpCigsI7f2IFIEpfgB2gIbIcL99EKmwEDC_l5Us9FLEvEbO0sZ1_laxUOSWXDnCnr_UKZUeYrByfDhh2zEy9kdLZVgiLuRhIMjrLxJbVpUSFndEImhq2_B5FnhekvCrRL7SA/60.jpg
